policy,class,condition,velocity,switch_latency,switch_distance,required_strategy,active_strategy_at_contact,predicted_class,switch_started_distance,posterior_confidence,posterior_margin,impulse,harmful_contact,safe_success,final_success,late_switch,early_false_switch,regret,posterior_conf_threshold,posterior_margin_threshold
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.1584,0,1,1,0,0,0.0034,0.82,0.16
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.17689,0,1,1,0,0,0.02189,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.034,0.9348,0.9021,0.1647,0,1,1,0,0,0.0097,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.13433,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.17238,0,1,1,0,0,0.01738,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.09,0.009,scoop,scoop,thin_lip,0.034,0.9878,0.9761,0.15168,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.034,0.8754,0.7517,0.11713,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.038,0.8455,0.7476,0.10033,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.032,0.8326,0.6654,0.13431,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.032,0.8755,0.7522,0.14337,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.034,0.8605,0.7216,0.156,0,1,1,0,0,0.001,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.028,0.8628,0.7776,0.17858,0,1,1,0,0,0.02358,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.15893,0,1,1,0,0,0.00393,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.036,0.9228,0.8734,0.16081,0,1,1,0,0,0.00581,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.15866,0,1,1,0,0,0.00366,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.15883,0,1,1,0,0,0.00383,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.036,0.8645,0.7832,0.18989,0,1,1,0,0,0.03489,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.034,0.9515,0.9142,0.15826,0,1,0,0,0,0.00326,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.09,0.009,scoop,scoop,thin_lip,0.036,0.8435,0.744,0.12974,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.18601,0,1,1,0,0,0.03101,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.09,0.009,scoop,scoop,thin_lip,0.04,0.8863,0.8418,0.15368,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.034,0.9438,0.9023,0.14757,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.16384,0,1,1,0,0,0.00884,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.16156,0,1,1,0,0,0.00656,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.036,0.8406,0.6902,0.15644,0,1,1,0,0,0.00144,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,scoop,thin_lip,0.042,0.9117,0.873,1.15369,1,0,0,1,1,0.99869,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,cage,slippery,0.036,0.8506,0.7061,0.95499,1,0,1,0,1,0.79999,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.03,0.9545,0.9093,0.14783,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.14091,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.034,0.9479,0.902,0.13987,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.1555,0,1,1,0,0,0.0005,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.14043,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,scoop,thin_lip,0.04,0.9805,0.97,1.28896,1,0,0,1,1,1.13396,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.034,0.9233,0.8466,0.16532,0,1,1,0,0,0.01032,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.038,0.884,0.8116,0.18094,0,1,1,0,0,0.02594,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.09,0.009,scoop,scoop,thin_lip,0.04,0.9437,0.9158,0.14552,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.036,0.8573,0.7327,0.14573,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.13292,0,1,0,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.1551,0,1,1,0,0,0.0001,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.028,0.954,0.908,0.15386,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.034,0.9423,0.8901,0.16862,0,1,1,0,0,0.01362,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.1486,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.03,0.9817,0.9635,0.14162,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.12188,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.034,0.8691,0.742,0.16523,0,1,1,0,0,0.01023,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.14552,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.032,0.8691,0.7954,0.12444,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.036,0.9531,0.9116,0.12294,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.038,0.8674,0.7925,0.19439,0,1,1,0,0,0.03939,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.09,0.009,scoop,scoop,thin_lip,0.04,0.895,0.8539,0.18014,0,1,1,0,0,0.02514,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.028,0.859,0.7181,0.14707,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.036,0.84,0.7427,0.16321,0,1,1,0,0,0.00821,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.18992,0,1,0,0,0,0.03492,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.036,0.8662,0.7367,0.15089,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.036,0.8586,0.724,0.17542,0,1,1,0,0,0.02042,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.038,0.9624,0.945,0.15332,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.032,0.9919,0.9838,0.16978,0,1,1,0,0,0.01478,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,pinch,nominal,,1.0,1.0,0.11519,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.034,0.9209,0.8675,0.18196,0,1,1,0,0,0.02696,0.82,0.16
posterior_only,nominal,normal,0.1,0.09,0.009,pinch,scoop,thin_lip,0.04,0.8598,0.7888,1.07583,1,0,0,0,1,0.92083,0.82,0.16
posterior_only,slippery,normal,0.1,0.09,0.009,cage,cage,slippery,0.03,0.914,0.8281,0.13703,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.09,0.009,soft,soft,fragile,0.03,0.9409,0.9095,0.13905,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.042,0.9157,0.8801,0.14864,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.04,0.9612,0.9401,0.11714,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.10708,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.14721,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,scoop,thin_lip,0.044,0.8277,0.7472,1.01696,1,0,1,0,1,0.86196,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.12929,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.036,0.9248,0.8652,0.16446,0,1,1,0,0,0.00946,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.038,0.9384,0.8995,0.1345,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.038,0.8358,0.7376,0.15411,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.042,0.8897,0.8368,0.16477,0,1,1,0,0,0.00977,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.034,0.8684,0.7501,0.16051,0,1,1,0,0,0.00551,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.036,0.9903,0.9813,0.13673,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,soft,fragile,0.032,0.9146,0.8349,1.03017,1,0,0,0,1,0.87517,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.11263,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.036,0.9193,0.8515,0.1654,0,1,1,0,0,0.0104,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.036,0.8205,0.73,0.13855,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.15038,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.024,0.9975,0.9951,0.10844,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.04,0.8594,0.7905,0.15517,0,1,1,0,0,0.00017,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.19366,0,1,1,0,0,0.03866,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.042,0.9488,0.9256,0.17073,0,1,1,0,0,0.01573,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,scoop,thin_lip,0.04,0.8771,0.7984,0.83383,1,0,0,0,1,0.67883,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.12208,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.028,0.8393,0.6786,0.13047,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.036,0.824,0.704,0.19304,0,1,1,0,0,0.03804,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.15615,0,1,1,0,0,0.00115,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.034,0.9216,0.8593,0.16094,0,1,1,0,0,0.00594,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.038,0.9619,0.9388,0.17799,0,1,1,0,0,0.02299,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.032,0.9583,0.9167,0.14602,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.028,0.9783,0.9566,0.15851,0,1,1,0,0,0.00351,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.032,0.9358,0.8716,0.15405,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.16944,0,1,1,0,0,0.01444,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.042,0.9432,0.9182,0.14183,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.036,0.911,0.8412,0.19067,0,1,1,0,0,0.03567,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.03,0.9469,0.8952,0.13013,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.15831,0,1,1,0,0,0.00331,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.04,0.9557,0.9365,0.15895,0,1,1,0,0,0.00395,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,scoop,thin_lip,0.038,0.9261,0.8944,1.60661,1,0,0,1,1,1.45161,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.036,0.8858,0.7915,0.18174,0,1,1,0,0,0.02674,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.036,0.9557,0.9303,0.18187,0,1,1,0,0,0.02687,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.032,0.8872,0.7796,0.14825,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.038,0.8255,0.6571,0.14365,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.034,0.9144,0.8666,0.16397,0,1,1,0,0,0.00897,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.034,0.9581,0.9166,0.15046,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.042,0.9038,0.8703,0.09906,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.038,0.8543,0.7526,0.16983,0,1,1,0,0,0.01483,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.038,0.9299,0.8968,0.15187,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.042,0.829,0.7681,0.16694,0,1,1,0,0,0.01194,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.14104,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.15568,0,1,1,0,0,0.00068,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.034,0.8773,0.755,0.18784,0,1,1,0,0,0.03284,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.036,0.8867,0.8035,0.15219,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.036,0.8413,0.7313,0.12302,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.1,0.12,0.012,pinch,pinch,nominal,,1.0,1.0,0.12947,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.034,0.9001,0.8003,0.14266,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.034,0.8553,0.7141,0.12999,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.1,0.12,0.012,cage,cage,slippery,0.034,0.8678,0.7673,0.16748,0,1,1,0,0,0.01248,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.03,0.9993,0.9987,0.16089,0,1,1,0,0,0.00589,0.82,0.16
posterior_only,thin_lip,normal,0.1,0.12,0.012,scoop,scoop,thin_lip,0.042,0.8566,0.7935,0.12926,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.1,0.12,0.012,soft,soft,fragile,0.036,0.9485,0.9218,0.14905,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.036,0.9531,0.911,0.19272,0,1,1,0,0,0.00972,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.18863,0,1,1,0,0,0.00563,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.18475,0,1,1,0,0,0.00175,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.032,0.9906,0.9812,0.1552,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.038,0.9886,0.9837,0.1847,0,1,1,0,0,0.0017,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.20434,0,1,1,0,0,0.02134,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.032,0.9229,0.8464,0.19229,0,1,1,0,0,0.00929,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.04,0.8201,0.7359,0.20292,0,1,1,0,0,0.01992,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.026,0.9844,0.9689,0.19351,0,1,1,0,0,0.01051,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.034,0.9968,0.9945,0.20663,0,1,1,0,0,0.02363,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.20621,0,1,1,0,0,0.02321,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.038,0.8554,0.7315,0.16662,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.044,0.8323,0.7762,0.16688,0,1,0,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.032,0.9853,0.9707,0.20084,0,1,1,0,0,0.01784,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.17716,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.16613,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.19502,0,1,1,0,0,0.01202,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.034,0.9727,0.9456,0.21881,0,1,1,0,0,0.03581,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,cage,slippery,0.032,0.941,0.882,0.80781,1,0,0,0,1,0.62481,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.028,0.9256,0.8513,0.1827,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.04,0.9551,0.9268,0.21128,0,1,1,0,0,0.02828,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,cage,slippery,0.034,0.9598,0.9196,1.04422,1,0,0,0,1,0.86122,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.038,0.8768,0.794,0.17477,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.032,0.8848,0.7697,0.1556,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.036,0.9339,0.8807,0.19134,0,1,1,0,0,0.00834,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.044,0.8369,0.768,0.14548,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,cage,slippery,0.028,0.8939,0.7878,1.05773,1,0,0,0,1,0.87473,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.034,0.9867,0.9746,0.17902,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,scoop,thin_lip,0.044,0.8725,0.8188,1.53204,1,0,0,1,1,1.34904,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.04,0.9561,0.9303,0.17251,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.15406,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.19906,0,1,0,0,0,0.01606,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.032,0.9556,0.9112,0.20636,0,1,1,0,0,0.02336,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.042,0.8967,0.8541,0.20166,0,1,1,0,0,0.01866,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.18424,0,1,1,0,0,0.00124,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.036,0.8925,0.8115,0.18834,0,1,1,0,0,0.00534,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.03,0.9478,0.8955,0.21691,0,1,1,0,0,0.03391,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.034,0.8247,0.7149,0.21073,0,1,1,0,0,0.02773,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.04,0.8373,0.7715,0.21497,0,1,1,0,0,0.03197,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.028,0.8931,0.7862,0.1993,0,1,1,0,0,0.0163,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.03,0.9169,0.8339,0.18414,0,1,1,0,0,0.00114,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.032,0.9651,0.9469,0.20445,0,1,1,0,0,0.02145,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.17455,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.032,0.9625,0.9256,0.17659,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.038,0.9309,0.8871,0.15793,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.036,0.9575,0.928,0.19726,0,1,1,0,0,0.01426,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.034,0.9673,0.9349,0.19721,0,1,0,0,0,0.01421,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.19677,0,1,1,0,0,0.01377,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.04,0.9786,0.9676,0.1852,0,1,1,0,0,0.0022,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.036,0.8471,0.7385,0.19296,0,1,1,0,0,0.00996,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.042,0.8694,0.8169,0.16929,0,1,0,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.038,0.8959,0.8067,0.18412,0,1,1,0,0,0.00112,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.032,0.8391,0.6783,0.16752,0,1,1,0,0,0.0,0.82,0.16
posterior_only,slippery,normal,0.18,0.0,0.0,cage,cage,slippery,0.03,0.9659,0.9326,0.21791,0,1,1,0,0,0.03491,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.028,0.9384,0.8768,0.17448,0,1,1,0,0,0.0,0.82,0.16
posterior_only,fragile,normal,0.18,0.0,0.0,soft,soft,fragile,0.034,0.9504,0.917,0.16373,0,1,1,0,0,0.0,0.82,0.16
posterior_only,thin_lip,normal,0.18,0.0,0.0,scoop,scoop,thin_lip,0.04,0.9261,0.8975,0.18278,0,1,1,0,0,0.0,0.82,0.16
posterior_only,nominal,normal,0.18,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.20264,0,1,1,0,0,0.01964,0.82,0.16
